article_id,title,url,source,domain,publication_date,query_used,discovery_method,extraction_status,word_count,relevance_score,relevance_label,is_duplicate,duplicate_of_url,cleaned_text_path,error_message
cbe4d4ee-5939-4478-8f20-3654beaf65d6,FSSAI issues notices to 55 edible oil manufacturers | Ahmedabad News - Times of India,https://timesofindia.indiatimes.com/city/ahmedabad/fssai-issues-notices-to-55-edible-oil-manufacturers/articleshow/111591411.cms,indiatimes.com,timesofindia.indiatimes.com,2024-07-09,"FSSAI ""edible oil"" India",mediacloud,success,169,0.7,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\5f716a31c8b05fea.txt,
5272d253-7f82-4c18-9b14-32087b8e6787,Madras High Court Upholds KFCâs Use Of FSSAI approved filtration agent - The Times of India,https://timesofindia.indiatimes.com/life-style/food-news/license-of-fast-food-giant-suspended-by-fssai-for-use-of-magnesium-silicate-synthetic/articleshow/111557767.cms,indiatimes.com,timesofindia.indiatimes.com,2024-07-07,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,606,0.75,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\4a7c82f5caa2bf19.txt,
b4877a6a-6123-47ec-ba49-d2c686a0c614,Fake Ghee Identity: Thousands of tonnes of adulterated ghee seized: Hereâs how to identify fake ghee | - Times of India,https://timesofindia.indiatimes.com/life-style/food-news/thousands-of-tonnes-of-adulterated-ghee-seized-heres-how-to-identify-fake-ghee/articleshow/111258066.cms,indiatimes.com,timesofindia.indiatimes.com,2024-06-25,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,782,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\196052a54851bbdf.txt,
c5c2c1ce-18bf-4743-833a-9c1fcbc37b08,Food Safety Officials Find Pest-Infested Vegetables and Unhygienic Kitchen Conditions in Hostels | Hyderabad News - Times of India,https://timesofindia.indiatimes.com/city/hyderabad/food-safety-officials-find-pest-infested-vegetables-and-unhygienic-kitchen-conditions-in-hostels/articleshow/111069599.cms,indiatimes.com,timesofindia.indiatimes.com,2024-06-18,"""cooking oil"" adulteration India",mediacloud,success,355,0.95,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\9ff9818807f298ec.txt,
6d479756-02a4-47db-97a3-b511dbc08da4,386 packs of ice cream seized for missing content details | Madurai News - Times of India,https://timesofindia.indiatimes.com/city/madurai/386-packs-of-ice-cream-seized-for-missing-content-details/articleshow/110922934.cms,indiatimes.com,timesofindia.indiatimes.com,2024-06-12,"""edible oil"" adulteration India",mediacloud,success,282,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\3bfdd890653f0b38.txt,
6bec2834-1361-4c7b-a3a7-9b3b1925a171,Man nabbed for printing fake notes | Kolhapur News - Times of India,https://timesofindia.indiatimes.com/city/kolhapur/man-nabbed-for-printing-fake-notes/articleshow/110856606.cms,indiatimes.com,timesofindia.indiatimes.com,2024-06-10,"""edible oil"" seized India",mediacloud,success,180,0.9,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\664230807a1a2641.txt,
a20e2894-4893-408b-9f67-062563c8ab6f,Fake Edible Oil Ingredients: 6 harmful ingredients found in fake edible oil | - Times of India,https://timesofindia.indiatimes.com/life-style/food-news/harmful-ingredients-in-fake-edible-oil/articleshow/110737364.cms,indiatimes.com,timesofindia.indiatimes.com,2024-06-05,"""edible oil"" adulteration India",mediacloud,success,502,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\48c6f380b14c7351.txt,
39006316-82ee-4621-98ef-62317c47445f,How to identify fake cooking oil? (FSSAI recommended tips) - Times of India,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,indiatimes.com,timesofindia.indiatimes.com,2024-06-04,"""edible oil"" adulteration India",mediacloud,success,705,1.0,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\7f34168bc49da5bb.txt,
13a8df23-cd22-4f55-85d0-f05d21e61821,Poor regulation plagues food safety - The Tribune,https://www.tribuneindia.com/news/comment/poor-regulation-plagues-food-safety-616783,tribuneindia.com,tribuneindia.com,2024-05-02,"FSSAI ""edible oil"" India",mediacloud,success,1035,0.65,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\tribuneindia.com\d32b90e762a2b12c.txt,
69ceb4fd-be3e-4049-ac88-d34ada437f1d,Fake Paneer: Market flooded with synthetic paneer: Tips to recognize fake paneer at home | - The Times of India,https://timesofindia.indiatimes.com/life-style/food-news/how-to-recognize-fake-paneer-at-home/articleshow/109395959.cms,indiatimes.com,timesofindia.indiatimes.com,2024-04-18,"""palm oil"" adulteration India",mediacloud,success,899,0.95,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\3b98c7a1f64071f8.txt,
ff63088f-6930-42b1-a7f5-0dd7774204e3,Unsafe Paneer Samples Found in Noida Restaurants: Adulterated Paneer Smuggled from Aligarh | Noida News - Times of India,https://timesofindia.indiatimes.com/city/noida/unsafe-paneer-samples-found-in-noida-restaurants-adulterated-paneer-smuggled-from-aligarh/articleshow/108534978.cms,indiatimes.com,timesofindia.indiatimes.com,2024-03-16,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,334,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\956f082cc7a8f49a.txt,
4ae4296b-a751-4a66-8105-ae8134ddf3c8,FSSAI to bolster food fortification to combat malnutrition - The Tribune,https://www.tribuneindia.com/news/delhi/fssai-to-bolster-food-fortification-to-combat-malnutrition-598454,tribuneindia.com,tribuneindia.com,2024-03-08,"FSSAI ""edible oil"" India",mediacloud,success,97,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\tribuneindia.com\ee0b256b6d4b06c4.txt,
f1ebd4eb-f30b-4597-b72b-572e1fef793b,FDA says selling cheese analogues as âpaneerâ illegal | Nagpur News - The Times of India,https://timesofindia.indiatimes.com/city/nagpur/fda-says-selling-cheese-analogues-as-paneer-illegal/articleshow/108152356.cms,indiatimes.com,timesofindia.indiatimes.com,2024-03-02,"""coconut oil"" adulteration India",mediacloud,success,471,1.0,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\00b46709c01fe597.txt,
d412585c-a8de-4364-8e87-f3d053e2f2c9,Food samples from school fail quality test - The Tribune,https://www.tribuneindia.com/news/punjab/food-samples-from-school-fail-quality-test-574528,tribuneindia.com,tribuneindia.com,2023-12-23,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,111,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\tribuneindia.com\4053f338a9f94bb7.txt,
a22114c2-ccd6-4000-862a-e9df033da095,Spurious food items seized at Ferozepur meritorious school - The Tribune,https://www.tribuneindia.com/news/punjab/spurious-food-items-seized-at-ferozepur-meritorious-school-568467,tribuneindia.com,tribuneindia.com,2023-12-04,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,184,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\tribuneindia.com\c1fc5bd9ea88f544.txt,
7bed14b9-d596-4978-819c-93bb7fc92f9b,"Crackdown on ‘halal’ products in UP: 2,275 kg of food items seized",https://indianexpress.com/article/cities/lucknow/crackdown-on-halal-products-in-up-2275-kg-of-food-items-seized-9040099/,indianexpress.com,indianexpress.com,2023-11-24,"""edible oil"" adulterated India",mediacloud,success,547,0.9,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\indianexpress.com\f7c4b5657bf582fd.txt,
ad1abda3-769a-4305-bc9e-2d0e55f044c4,25 quintals of PDS rice & ragi seized | Bengaluru News - The Times of India,https://timesofindia.indiatimes.com/city/bengaluru/25-quintals-of-pds-rice-and-ragi-seized/articleshow/105275545.cms,indiatimes.com,timesofindia.indiatimes.com,2023-11-17,"""mustard oil"" seized India",mediacloud,success,406,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\5e1a8f3374dbd1b6.txt,
d8a3c6a7-c8a8-4bf6-a58f-a3014560b98e,Oil Worth â¹40 Lakh Seized On Suspicion Of Adulteration | Kanpur News - Times of India,https://timesofindia.indiatimes.com/city/kanpur/oil-worth-40-lakh-seized-on-suspicion-of-adulteration/articleshow/105083122.cms,indiatimes.com,timesofindia.indiatimes.com,2023-11-09,"""edible oil"" adulteration India",mediacloud,success,534,0.95,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\3bd1a78f965f598f.txt,
06e4c972-438d-44e3-bec8-7aa40ba295b7,"Punjab: 6,500 kg of spurious sweets, milk items seized in 10 days - The Tribune",https://www.tribuneindia.com/news/punjab/6-500-kg-of-spurious-sweets-milk-items-seized-in-10-days-560816,tribuneindia.com,tribuneindia.com,2023-11-09,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,366,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\tribuneindia.com\20eb061a0578198c.txt,
27da8bdc-a1ba-4eda-a4bd-a4f6f496ed75,"Fda Confiscates Stale Khowa During Action, Fine Traders | Nagpur News - Times of India",https://timesofindia.indiatimes.com/city/nagpur/fda-confiscates-stale-khowa-during-action-fine-traders/articleshow/104978595.cms,indiatimes.com,timesofindia.indiatimes.com,2023-11-05,"""vegetable oil"" adulteration India",mediacloud,success,592,0.95,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\caa8e93db43081d1.txt,
97ec8268-402b-484b-bb04-9c4fc013ad2d,Follow Food Safety Norms: West Tripura Dm To Vendors | Agartala News - Times of India,https://timesofindia.indiatimes.com/city/agartala/follow-food-safety-norms-west-tripura-dm-to-vendors/articleshow/104618972.cms,indiatimes.com,timesofindia.indiatimes.com,2023-10-22,"""edible oil"" adulteration India",mediacloud,success,469,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\3b4e064ea78a9e1c.txt,
fb8fd08e-4c26-4fba-a1de-7a592ea14fe3,Blended edible oil beneficial: FSSAI | Today News,https://www.livemint.com/news/india/blended-edible-oil-beneficial-fssai-11697567700962.html,livemint.com,livemint.com,2023-10-18,"FSSAI ""edible oil"" India",mediacloud,success,526,0.75,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\livemint.com\17a522fd14678851.txt,
96463d94-6dde-423f-89a5-fcb2e24f4e15,Mumbai Fda Team Raids Cityâs Betel Nut Traders | Nagpur News - Times of India,https://timesofindia.indiatimes.com/city/nagpur/mumbai-fda-team-raids-citys-betel-nut-traders/articleshow/103796119.cms,indiatimes.com,timesofindia.indiatimes.com,2023-09-20,"""edible oil"" adulteration India",mediacloud,success,580,0.95,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\f4faa96af100b728.txt,
36f39111-ddb0-47a9-b5a6-097a076e1364,"Maggots found in FDA’s inspection in Mumbai’s Bademiya; Krishna Fastfood, Paradise Home Kitchen fined",https://indianexpress.com/article/cities/mumbai/maggots-fdas-inspection-mumbais-bademiya-krishna-fastfood-paradise-home-kitchen-fined-8940407/,indianexpress.com,indianexpress.com,2023-09-14,"""mustard oil"" adulteration India",mediacloud,success,694,0.95,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\indianexpress.com\3b89efede7ae8c47.txt,
13ac734a-6f74-4a4c-a027-2f7440824fa8,"Ahead of festive season, adulterated paneer, milk, and oil raise alarms for food safety in Lucknow",https://www.hindustantimes.com/cities/others/ahead-of-festive-season-adulterated-paneer-milk-and-oil-raise-alarms-for-food-safety-in-lucknow-101693406351671.html,hindustantimes.com,hindustantimes.com,2023-08-30,"""edible oil"" adulteration India",mediacloud,success,635,1.0,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\hindustantimes.com\fb51d4adc2ed270e.txt,
6ad82631-66fc-484b-8878-0367c69825e9,Thane: Rs 4.82 lakh-worth food items manufactured using fake FSSAI licence seized; four booked,https://www.mid-day.com/mumbai/mumbai-news/article/thane-rs-4-82-lakh-worth-food-items-manufactured-using-fake-fssai-licence-seized-four-booked-23303251,mid-day.com,mid-day.com,2023-08-12,"""mustard oil"" seized India",mediacloud,success,109,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\mid-day.com\76c5d12d9e4c0f0a.txt,
4f25d70d-412a-4389-991e-40491d71271e,Ambala: 25% food samples fail quality test - The Tribune,https://www.tribuneindia.com/news/haryana/25-food-samples-fail-quality-test-494650,tribuneindia.com,tribuneindia.com,2023-04-06,"""food safety officer"" ""edible oil"" India",mediacloud,success,305,0.9,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\tribuneindia.com\99994702f9e86410.txt,
d761b863-6eb3-44f6-891b-e4a87b141d85,Festive season: Spurious khoya seized from Ambala dairy - The Tribune,https://www.tribuneindia.com/news/chandigarh/festive-season-spurious-khoya-seized-from-ambala-dairy-440791,tribuneindia.com,tribuneindia.com,2022-10-13,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,285,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\tribuneindia.com\ba74303009271418.txt,
4007407c-32bc-43b7-a76b-2f402489ed53,Kolkata Municipal Corporation plans food safety drive ahead of Durga Puja | Kolkata News - Times of India,https://timesofindia.indiatimes.com/city/kolkata/kolkata-municipal-corporation-plans-food-safety-drive-ahead-of-durga-puja/articleshow/94210228.cms,indiatimes.com,timesofindia.indiatimes.com,2022-09-15,"""cooking oil"" adulteration India",mediacloud,success,254,0.95,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\9232f9ca0de082aa.txt,
c03554db-94c9-42ec-bca5-cae4ea332c9c,Stale Meat Seized From Eateries | Coimbatore News - Times of India,https://timesofindia.indiatimes.com/city/coimbatore/stale-meat-seized-from-eateries/articleshow/93844572.cms,indiatimes.com,timesofindia.indiatimes.com,2022-08-29,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,139,0.65,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\f6d6477130576956.txt,
9e07f2f1-4703-4a36-af39-5c0d5fd27351,"Over 4,000 litre of adulterated oil seized from Chennai store",https://indianexpress.com/article/cities/chennai/over-4-litre-of-adulterated-oil-seized-from-chennai-store-8107733/,indianexpress.com,indianexpress.com,2022-08-23,"""adulterated oil"" seized India",mediacloud,success,397,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\indianexpress.com\757ad69161add26e.txt,
c1763661-c264-4472-a619-c31758b0a686,"Food items fail quality check in Chandigarh: Purchase food from licensed & hygienic stores, says food safety dept",https://indianexpress.com/article/cities/chandigarh/food-items-fail-quality-check-in-chandigarh-purchase-food-from-licensed-hygienic-stores-says-food-safety-dept-8079080/,indianexpress.com,indianexpress.com,2022-08-09,"""food safety department"" ""edible oil"" India",mediacloud,success,216,0.75,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\indianexpress.com\1c8bdf031bdbe224.txt,
0459341e-d440-4616-a97c-17b8b8e7a593,FSSAI's 2-week long campaign to check adulteration to last till 14 August | Today News,https://www.livemint.com/news/india/fssais-2-week-long-campaign-to-check-adulteration-to-last-till-14-august-11659500215404.html,livemint.com,livemint.com,2022-08-03,"""edible oil"" adulteration India",mediacloud,success,567,0.9,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\livemint.com\4d1f71fe6c6e56bd.txt,
2207ac08-93ea-46ad-ac64-a51b2472c469,"CBI Raid: हिमाचल के रक्कड़ में सीबीआई की दबिश, खाद्य तेल कारोबारी समेत पांच पर एफआईआर",https://www.amarujala.com/shimla/cbi-raid-in-himachal-s-rakkar-una-fir-on-five-including-edible-oil-trader?utm_source=rssfeed&utm_medium=Referral&utm_campaign=rssfeed,amarujala.com,amarujala.com,2022-05-18,"""edible oil"" raid India",mediacloud,success,414,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\amarujala.com\45298137d4f50e70.txt,
57bcb7e3-d05a-4860-a4ff-877b36e31382,FDA urges âbigâ hotels to hand over excess edible oil for bio-diesel | Nagpur News - Times of India,https://timesofindia.indiatimes.com/city/nagpur/fda-urges-big-hotels-to-hand-over-excess-edible-oil-for-bio-diesel/articleshow/88797263.cms,indiatimes.com,timesofindia.indiatimes.com,2022-01-10,"""edible oil"" seized India",mediacloud,success,392,0.75,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\240214570ba23003.txt,
5e2aa478-ed53-4649-a76c-5ae847bd9759,24% edible oil samples adulterated: FSSAI | Today News,https://www.livemint.com/news/india/24-edible-oil-samples-adulterated-fssai-11640775486648.html,livemint.com,livemint.com,2021-12-29,"""cooking oil"" adulteration India",mediacloud,success,487,1.0,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\livemint.com\c7147edb338d57bd.txt,
65f90863-f6a1-4747-8abd-aef4e7d59ca4,"FSSAI says 2.42% of 4,461 different edible oils samples found to be of sub-standard quality",https://www.financialexpress.com/industry/fssai-says-2-42-of-4461-different-edible-oils-samples-found-to-be-of-sub-standard-quality/2393346/,financialexpress.com,financialexpress.com,2021-12-29,"""mustard oil"" adulteration India",mediacloud,success,466,0.95,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\financialexpress.com\0114535c56600ced.txt,
f1872a0a-2f98-4c56-a392-ee2aa49e3baf,FSSAI experts warn of adulterated biryani in Vijayawada | Vijayawada News - Times of India,https://timesofindia.indiatimes.com/city/vijayawada/fssai-experts-warn-of-adulterated-biryani/articleshow/87229905.cms,indiatimes.com,timesofindia.indiatimes.com,2021-10-24,"""adulterated oil"" seized India",mediacloud,success,232,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\timesofindia.indiatimes.com\d42426b26bf29ce2.txt,
48a4021c-2fdd-4e64-b340-80827d1d3f5e,"Virender Sardana: ‘Ban on blending of mustard oil will benefit farmers, lead to more production of healthier alternative’",https://indianexpress.com/article/cities/chandigarh/ban-on-blending-of-mustard-oil-will-benefit-farmers-lead-to-more-production-of-healthier-alternative-7378786/,indianexpress.com,indianexpress.com,2021-06-28,"""edible oil"" adulteration India",mediacloud,success,1850,0.95,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\indianexpress.com\74f2f16be4237873.txt,
0c633682-6519-4d9c-ba5c-fce3d2e8d4e5,FSSAI extends deadline for trans fat reduction in edible oils,https://economictimes.indiatimes.com/industry/cons-products/food/fssai-extends-deadline-for-trans-fat-reduction-in-edible-oils/articleshow/80251785.cms,indiatimes.com,economictimes.indiatimes.com,2021-01-13,"FSSAI ""edible oil"" India",mediacloud,success,213,0.65,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\economictimes.indiatimes.com\40b632de5bb6eb4e.txt,
5762e485-4b13-4524-a9c7-fe84ac9a7d8f,"Edible oil companies request FSSAI to ""not enforce"" regulation to reduce trans fat reduction in 2021",https://economictimes.indiatimes.com/industry/cons-products/food/edible-oil-companies-request-fssai-to-not-enforce-regulation-to-reduce-trans-fat-reduction-in-2021/articleshow/80231663.cms,indiatimes.com,economictimes.indiatimes.com,2021-01-12,"FSSAI ""edible oil"" India",mediacloud,success,182,0.65,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\economictimes.indiatimes.com\26313bec74d27cd6.txt,
3072342f-e7a8-4108-b3c6-97274148eb84,H-FAST flags unhygienic conditions at spice manufacturing units in Hyderabad,https://www.siasat.com/h-fast-flags-unhygienic-conditions-at-spice-manufacturing-units-in-hyderabad-3479147/,siasat.com,siasat.com,,"""edible oil"" adulteration India",mediacloud,success,258,0.85,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\siasat.com\a6d39bc18744409d.txt,
003744ba-0441-402f-8dec-578427785921,,https://www.en.etemaaddaily.com/world/hyderabad/fssai-launches-food-safety-on-wheels-in-telangana:108342,etemaaddaily.com,en.etemaaddaily.com,,"""edible oil"" adulteration India",mediacloud,partial,712,,irrelevant,1,https://www.en.etemaaddaily.com/world/hyderabad/ghmc-food-safety-team-inspects-pizza-outlets:182073,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\en.etemaaddaily.com\dd878a1a13d8880e.txt,
e70f9751-0b1f-45ec-bfd4-5d97fdca22da,FSSAI launches 2-week long drive to check adulteration in edible oils,http://www.indiasnews.net/news/272641314/fssai-launches-2-week-long-drive-to-check-adulteration-in-edible-oils,indiasnews.net,indiasnews.net,,"""edible oil"" adulteration India",mediacloud,success,374,0.8,relevant,1,http://www.newdelhinews.net/news/272641314/fssai-launches-2-week-long-drive-to-check-adulteration-in-edible-oils,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\indiasnews.net\428a0cd83a82cd31.txt,
4102f2f6-a598-4ca0-ae45-50b04d259f54,FSSAI launches 2-week long drive to check adulteration in edible oils,http://www.newdelhinews.net/news/272641314/fssai-launches-2-week-long-drive-to-check-adulteration-in-edible-oils,newdelhinews.net,newdelhinews.net,,"""edible oil"" adulteration India",mediacloud,success,374,0.8,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\newdelhinews.net\b4414b055311a17a.txt,
47836cd8-d9ea-4878-9ac4-f80e98e9715d,FSSAI flags misleading organic and zero maida claims by food brands,http://www.en.etemaaddaily.com/health/fssai-flags-misleading-organic-and-zero-maida-claims-by-food-brands:1780,etemaaddaily.com,en.etemaaddaily.com,,"FSSAI ""edible oil"" India",mediacloud,success,529,0.55,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\en.etemaaddaily.com\4b17ef99de2d1e81.txt,
5c8053bc-2016-405d-a103-419d809c60da,Four food products fail quality test in Dimapur Zone,https://morungexpress.com/four-food-products-fail-quality-test-in-dimapur-zone,morungexpress.com,morungexpress.com,,"FSSAI ""edible oil"" India",mediacloud,success,375,0.8,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\morungexpress.com\842a6da5264bc5b2.txt,
a724435e-4c9b-4e22-adc5-f78dd5ef00a8,"FSSAI launches 'Food Safety on Wheels' initiative in Nubra Valley, conducts food testing at 17,582ft",https://www.mumbainews.net/news/274658791/fssai-launches-food-safety-on-wheels-initiative-in-nubra-valley-conducts-food-testing-at-17582ft,mumbainews.net,mumbainews.net,,"FSSAI ""edible oil"" India",mediacloud,success,383,0.6,relevant,1,https://www.bombaynews.net/news/274658791/fssai-launches-food-safety-on-wheels-initiative-in-nubra-valley-conducts-food-testing-at-17582ft,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\mumbainews.net\1f0048670614426b.txt,
