keep,llm_label,llm_score,llm_confidence,title,url,source,date,word_count,llm_reason,llm_evidence,metadata_label,metadata_score,rule_reason,query_family,query_id,query_used,file_path,discovered_url,llm_model,scored_at,llm_error,llm_raw
,relevant,1,1.0,Bhole Baba promoters supplied rejected ghee stocks of AR dairy back to TTD through Vyshnavi dairy | Vijayawada News - The Times of India,https://timesofindia.indiatimes.com/city/vijayawada/bhole-baba-promoters-supplied-rejected-ghee-stocks-of-ar-dairy-back-to-ttd-through-vyshnavi-dairy/articleshow/125205607.cms,indiatimes.com,2025-11-10,435,ghee adulteration and enforcement by FSSAI officials and SIT team,four ghee tankers never returned to the AR dairy plant,manual_review,55,ghee product term in title/url; signal appears in query but not title/url,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\b4bc36d65f1125c7.txt,https://timesofindia.indiatimes.com/city/vijayawada/bhole-baba-promoters-supplied-rejected-ghee-stocks-of-ar-dairy-back-to-ttd-through-vyshnavi-dairy/articleshow/125205607.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:50:46.147887+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration and enforcement by FSSAI officials and SIT team"",
  ""evidence_phrase"": ""four ghee tankers never returned to the AR dairy plant""
}"
,relevant,1,1.0,Brothers caught running spurious ghee racket in Olpad | Surat News - The Times of India,https://timesofindia.indiatimes.com/city/surat/brothers-caught-running-spurious-ghee-racket-in-olpad/articleshow/117155656.cms,indiatimes.com,2025-01-11,695,article is about ghee adulteration in India,spurious ghee racket,likely_relevant,80,approved incident phrase in title/url; signal appears in query but not title/url,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\8fc987bffc38c3c1.txt,https://timesofindia.indiatimes.com/city/surat/brothers-caught-running-spurious-ghee-racket-in-olpad/articleshow/117155656.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:14:01.042361+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""article is about ghee adulteration in India"",
  ""evidence_phrase"": ""spurious ghee racket""
}"
,relevant,1,1.0,Bulldozer Action Against Fake Ghee Unit In MP's Khandwa; Owner Fails To Show Documents,https://www.freepressjournal.in/indore/bulldozer-action-against-fake-ghee-unit-in-mps-khandwa-owner-fails-to-show-documents,freepressjournal.in,2026-04-30,242,"Article is about a fake ghee unit being raided and the owner failing to show documents, indicating adulteration/enforcement.",fake ghee,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\freepressjournal.in\fbe710283ed0045e.txt,https://www.freepressjournal.in/indore/bulldozer-action-against-fake-ghee-unit-in-mps-khandwa-owner-fails-to-show-documents,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:06:39.020988+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""Article is about a fake ghee unit being raided and the owner failing to show documents, indicating adulteration/enforcement."",
  ""evidence_phrase"": ""fake ghee""
}"
,relevant,1,1.0,CBI opposes grant of bail to accused in ghee case | Vijayawada News - Times of India,https://timesofindia.indiatimes.com/city/vijayawada/cbi-opposes-grant-of-bail-to-accused-in-ghee-case/articleshow/122053276.cms,indiatimes.com,2025-06-25,358,ghee adulteration case mentioned in title and article text,adulterated ghee was supplied not only to TTD but also to other temples,manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\efd42b9b7f6ab5ee.txt,https://timesofindia.indiatimes.com/city/vijayawada/cbi-opposes-grant-of-bail-to-accused-in-ghee-case/articleshow/122053276.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:21:08.932100+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration case mentioned in title and article text"",
  ""evidence_phrase"": ""adulterated ghee was supplied not only to TTD but also to other temples""
}"
,relevant,1,1.0,CBI probe sought into adulterated ghee issue,https://www.thehansindia.com/andhra-pradesh/cbi-probe-sought-into-adulterated-ghee-issue-908545,thehansindia.com,2024-09-21,184,Article is about alleged adulteration of ghee in Tirupati Prasadam laddu and demands investigation by CBI.,adulterated ghee,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,title_only,title_ghee_products_adulterated_fake,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:adulterated OR article_title:fake) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\thehansindia.com\a6b6a410309debc0.txt,https://www.thehansindia.com/andhra-pradesh/cbi-probe-sought-into-adulterated-ghee-issue-908545,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:44:40.264782+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""Article is about alleged adulteration of ghee in Tirupati Prasadam laddu and demands investigation by CBI."",
  ""evidence_phrase"": ""adulterated ghee""
}"
,relevant,1,1.0,CBI uncovers a web of deceit in Tirumala adulterated ghee case,https://www.thehindu.com/news/national/andhra-pradesh/cbi-uncovers-a-web-of-deceit-in-tirumala-adulterated-ghee-case/article69206545.ece,thehindu.com,2025-02-11,516,article is about ghee adulteration in Tirumala laddu/prasadam,Tirumala ghee adulteration case,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\thehindu.com\4f18eeee43db50ea.txt,https://www.thehindu.com/news/national/andhra-pradesh/cbi-uncovers-a-web-of-deceit-in-tirumala-adulterated-ghee-case/article69206545.ece,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:51:46.802597+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""article is about ghee adulteration in Tirumala laddu/prasadam"",
  ""evidence_phrase"": ""Tirumala ghee adulteration case""
}"
,relevant,1,1.0,CBI-led SIT intensifies probe into adulterated ghee controversy,https://www.thehansindia.com/andhra-pradesh/cbi-led-sit-intensifies-probe-into-adulterated-ghee-controversy-929831,thehansindia.com,2024-12-15,456,"article is about ghee adulteration in Tirupati/Tirumala laddu/prasadam, with SIT investigation and seizure of documents related to ghee procurement and distribution",alleged adulteration of ghee used for the sacred laddu offerings at the Tirumala temple,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,title_only,title_ghee_products_adulterated_fake,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:adulterated OR article_title:fake) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\thehansindia.com\03db2c8fe598f521.txt,https://www.thehansindia.com/andhra-pradesh/cbi-led-sit-intensifies-probe-into-adulterated-ghee-controversy-929831,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:50:35.222004+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""article is about ghee adulteration in Tirupati/Tirumala laddu/prasadam, with SIT investigation and seizure of documents related to ghee procurement and distribution"",
  ""evidence_phrase"": ""alleged adulteration of ghee used for the sacred laddu offerings at the Tirumala temple""
}"
,relevant,1,1.0,CBI-led SIT secures custody of two key accused in Laddu ghee adulteration case,https://www.thehansindia.com/andhra-pradesh/cbi-led-sit-secures-custody-of-two-key-accused-in-laddu-ghee-adulteration-case-1029646,thehansindia.com,2025-12-09,410,"Article mentions ghee adulteration in Tirumala laddu/prasadam, and enforcement by CBI-led SIT.",adulterated ghee scandal,manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\thehansindia.com\51de5bedf4054642.txt,https://www.thehansindia.com/andhra-pradesh/cbi-led-sit-secures-custody-of-two-key-accused-in-laddu-ghee-adulteration-case-1029646,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:25:57.491779+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""Article mentions ghee adulteration in Tirumala laddu/prasadam, and enforcement by CBI-led SIT."",
  ""evidence_phrase"": ""adulterated ghee scandal""
}"
,relevant,1,1.0,CBI’s SIT finds TTD received adulterated ghee for over five years,https://www.thehindu.com/news/national/andhra-pradesh/cbis-sit-finds-ttd-received-adulterated-ghee-for-over-five-years/article70259867.ece,thehindu.com,2025-11-09,341,ghee adulteration case under investigation by CBI's SIT and TTD received supplies of adulterated ghee for over five years,The Special Investigation Team (SIT) probing the ghee adulteration case,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\thehindu.com\76efb6e30be7559c.txt,https://www.thehindu.com/news/national/andhra-pradesh/cbis-sit-finds-ttd-received-adulterated-ghee-for-over-five-years/article70259867.ece,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:57:01.652705+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration case under investigation by CBI's SIT and TTD received supplies of adulterated ghee for over five years"",
  ""evidence_phrase"": ""The Special Investigation Team (SIT) probing the ghee adulteration case""
}"
,relevant,1,1.0,CCB police nab kingpin couple manufacturing fake Nandini ghee,https://www.thehansindia.com/karnataka/ccb-police-nab-kingpin-couple-manufacturing-fake-nandini-ghee-1026667,thehansindia.com,2025-11-27,320,"Article mentions 'fake Nandini ghee' and 'seized fake ghee', indicating adulteration of ghee product.",fake Nandini ghee manufacturing racket,likely_relevant,100,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\thehansindia.com\75a14141775f039e.txt,https://www.thehansindia.com/karnataka/ccb-police-nab-kingpin-couple-manufacturing-fake-nandini-ghee-1026667,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:00:50.574335+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""Article mentions 'fake Nandini ghee' and 'seized fake ghee', indicating adulteration of ghee product."",
  ""evidence_phrase"": ""fake Nandini ghee manufacturing racket""
}"
,relevant,1,1.0,CID intensifies probe in ghee adulteration case,https://www.newindianexpress.com/states/andhra-pradesh/2025/Nov/18/cid-intensifies-probe-in-ghee-adulteration-case,newindianexpress.com,2025-11-18,281,Article is about a ghee adulteration case being investigated by CID/SIT.,CID intensifies probe in ghee adulteration case,manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\newindianexpress.com\039a258605ff660f.txt,https://www.newindianexpress.com/states/andhra-pradesh/2025/Nov/18/cid-intensifies-probe-in-ghee-adulteration-case,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:23:12.444307+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""Article is about a ghee adulteration case being investigated by CID/SIT."",
  ""evidence_phrase"": ""CID intensifies probe in ghee adulteration case""
}"
,relevant,1,1.0,"Campaign to curb adulteration in desi ghee, butter launched across Uttarakhand",https://www.indiasnews.net/news/274634407/campaign-to-curb-adulteration-in-desi-ghee-butter-launched-across-uttarakhand,indiasnews.net,2024-09-25,502,"Article is about a campaign to curb adulteration in desi ghee and butter across Uttarakhand, with samples being taken and raids conducted.",comprehensive campaign to curb adulteration in desi ghee and butter,manual_review,55,ghee product term in title/url; signal appears in query but not title/url,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\indiasnews.net\ede8da5c0440d818.txt,https://www.indiasnews.net/news/274634407/campaign-to-curb-adulteration-in-desi-ghee-butter-launched-across-uttarakhand,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:45:07.190075+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""Article is about a campaign to curb adulteration in desi ghee and butter across Uttarakhand, with samples being taken and raids conducted."",
  ""evidence_phrase"": ""comprehensive campaign to curb adulteration in desi ghee and butter""
}"
,relevant,1,1.0,"Chatuhshringi police, FDA seize 650 kg of adulterated ghee, oil",https://www.hindustantimes.com/cities/pune-news/chatuhshringi-police-fda-seize-650-kg-of-adulterated-ghee-oil-101696443911789.html,hindustantimes.com,2023-10-04,300,Adulterated ghee and oil seized in raid.,"650 kg adulterated ghee, 135 kg oil",likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\hindustantimes.com\3294fbc2fc843130.txt,https://www.hindustantimes.com/cities/pune-news/chatuhshringi-police-fda-seize-650-kg-of-adulterated-ghee-oil-101696443911789.html,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:41:13.473949+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""Adulterated ghee and oil seized in raid."",
  ""evidence_phrase"": ""650 kg adulterated ghee, 135 kg oil""
}"
,relevant,1,1.0,Controversy Erupts Over Ghee Quality in Odisha Temples | Bhubaneswar News - Times of India,https://timesofindia.indiatimes.com/city/bhubaneswar/controversy-erupts-over-ghee-quality-in-odisha-temples/articleshow/113951865.cms,indiatimes.com,2024-10-05,316,Article is about ghee adulteration in Odisha temples,adulterated ghee in the preparation of prasad,manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\fb133bbe8e1b1422.txt,https://timesofindia.indiatimes.com/city/bhubaneswar/controversy-erupts-over-ghee-quality-in-odisha-temples/articleshow/113951865.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:19:18.597537+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""Article is about ghee adulteration in Odisha temples"",
  ""evidence_phrase"": ""adulterated ghee in the preparation of prasad""
}"
,relevant,1,1.0,Cops: Mysuru couple held for running fake Nandhini ghee racket,https://www.hindustantimes.com/india-news/cops-mysuru-couple-held-for-running-fake-nandhini-ghee-racket-101764185192124.html,hindustantimes.com,2025-11-27,380,article is about a ghee racket with adulterated ghee seized by police,"8,136 litres of counterfeit ghee",likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\hindustantimes.com\5668b466bdad667d.txt,https://www.hindustantimes.com/india-news/cops-mysuru-couple-held-for-running-fake-nandhini-ghee-racket-101764185192124.html,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:00:38.605825+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""article is about a ghee racket with adulterated ghee seized by police"",
  ""evidence_phrase"": ""8,136 litres of counterfeit ghee""
}"
,relevant,1,1.0,Couple from Mysuru held in fake Nandini ghee racket,https://www.newindianexpress.com/cities/bengaluru/2025/Nov/27/couple-from-mysuru-held-in-fake-nandini-ghee-racket,newindianexpress.com,2025-11-27,249,Article is about a ghee racket involving adulterated ghee under Nandini brand.,selling adulterated ghee under Nandini brand,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\newindianexpress.com\5a77359c8dc36505.txt,https://www.newindianexpress.com/cities/bengaluru/2025/Nov/27/couple-from-mysuru-held-in-fake-nandini-ghee-racket,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:00:27.213726+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""Article is about a ghee racket involving adulterated ghee under Nandini brand."",
  ""evidence_phrase"": ""selling adulterated ghee under Nandini brand""
}"
,relevant,1,0.9,Crackdown on adulterated food across state ahead of Diwali | Lucknow News - The Times of India,https://timesofindia.indiatimes.com/city/lucknow/crackdown-on-adulterated-food-across-state-ahead-of-diwali/articleshow/124589368.cms,indiatimes.com,2025-10-16,464,adulterated ghee mentioned in the article as part of a larger crackdown on adulterated food items,900 kg ghee were destroyed,manual_review,53,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\39a511236292f944.txt,https://timesofindia.indiatimes.com/city/lucknow/crackdown-on-adulterated-food-across-state-ahead-of-diwali/articleshow/124589368.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T18:12:21.421527+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 0.9,
  ""reason"": ""adulterated ghee mentioned in the article as part of a larger crackdown on adulterated food items"",
  ""evidence_phrase"": ""900 kg ghee were destroyed""
}"
,relevant,1,1.0,Deadly substances found in fake ghee: Factory found mimicking leading brands in alarming scam - The Times of India,https://timesofindia.indiatimes.com/etimes/trending/deadly-substances-found-in-fake-ghee-factory-found-mimicking-leading-brands-in-alarming-scam/articleshow/117276930.cms,indiatimes.com,2025-01-16,464,"article is about ghee adulteration, fake ghee, and enforcement by FDA",Deadly substances found in fake ghee: Factory found mimicking leading brands in alarming scam,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\007a3fd3a18ee4ed.txt,https://timesofindia.indiatimes.com/etimes/trending/deadly-substances-found-in-fake-ghee-factory-found-mimicking-leading-brands-in-alarming-scam/articleshow/117276930.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:51:13.010198+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""article is about ghee adulteration, fake ghee, and enforcement by FDA"",
  ""evidence_phrase"": ""Deadly substances found in fake ghee: Factory found mimicking leading brands in alarming scam""
}"
,relevant,1,1.0,Delhi Police arrests two for selling adulterated desi ghee,https://www.indiatoday.in/crime/story/delhi-police-arrests-two-for-selling-adulterated-desi-ghee-1935940-2022-04-11,indiatoday.in,2022-04-11,242,ghee adulteration signal in title and article text,adulterated desi ghee,likely_relevant,100,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\indiatoday.in\5ac8bf0ac4c4a08f.txt,https://www.indiatoday.in/crime/story/delhi-police-arrests-two-for-selling-adulterated-desi-ghee-1935940-2022-04-11,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:38:51.908809+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration signal in title and article text"",
  ""evidence_phrase"": ""adulterated desi ghee""
}"
,relevant,1,1.0,"Delhi Police busts adulterated desi ghee racket; 1,625 kg seized, six arrested",https://www.ibtimes.co.in/delhi-police-busts-adulterated-desi-ghee-racket-1625-kg-seized-six-arrested-890084,ibtimes.co.in,2025-10-02,423,"article mentions ghee adulteration, seizure, and enforcement by Delhi Police","adulterated desi ghee racket; 1,625 kg seized",likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\ibtimes.co.in\dfa5a3415ef4e395.txt,https://www.ibtimes.co.in/delhi-police-busts-adulterated-desi-ghee-racket-1625-kg-seized-six-arrested-890084,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:55:20.544785+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""article mentions ghee adulteration, seizure, and enforcement by Delhi Police"",
  ""evidence_phrase"": ""adulterated desi ghee racket; 1,625 kg seized""
}"
,relevant,1,1.0,"Delhi Police busts three units making 1,625 kg of fake desi ghee, six held",https://www.hindustantimes.com/cities/delhi-news/delhi-police-busts-three-units-making-1-625-kg-of-fake-desi-ghee-six-held-101759447631631.html,hindustantimes.com,2025-10-03,429,"article mentions ghee adulteration, seizure, and enforcement by Delhi Police",three illegal units manufacturing adulterated desi ghee,likely_relevant,100,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\hindustantimes.com\9e9fb208af0ee245.txt,https://www.hindustantimes.com/cities/delhi-news/delhi-police-busts-three-units-making-1-625-kg-of-fake-desi-ghee-six-held-101759447631631.html,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:55:31.733319+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""article mentions ghee adulteration, seizure, and enforcement by Delhi Police"",
  ""evidence_phrase"": ""three illegal units manufacturing adulterated desi ghee""
}"
,relevant,1,1.0,Delhi police bust three illegal manufacturing units of adulterated ghee; six held,https://www.newindianexpress.com/cities/delhi/2025/Oct/02/delhi-police-bust-three-illegal-manufacturing-units-of-adulterated-ghee-six-held,newindianexpress.com,2025-10-02,219,Article is about ghee adulteration and enforcement by Delhi Police.,three illegal manufacturing units of adulterated desi ghee,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\newindianexpress.com\a590568bd347d823.txt,https://www.newindianexpress.com/cities/delhi/2025/Oct/02/delhi-police-bust-three-illegal-manufacturing-units-of-adulterated-ghee-six-held,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:55:25.984375+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 1,
  ""confidence"": 1.0,
  ""reason"": ""Article is about ghee adulteration and enforcement by Delhi Police."",
  ""evidence_phrase"": ""three illegal manufacturing units of adulterated desi ghee""
}"
